"filename", "language", "JavaScript", "CSS", "Python", "Database", "Properties", "HTML", "Batch", "XML", "PowerShell", "comment", "blank", "total"
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\functools.py", "Python", 0, 0, 153, 0, 0, 0, 0, 0, 0, 299, 74, 526
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\text\__init__.py", "Python", 0, 0, 168, 0, 0, 0, 0, 0, 0, 347, 85, 600
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools\__init__.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools\more.py", "Python", 0, 0, 1634, 0, 0, 0, 0, 0, 0, 2221, 462, 4317
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools\recipes.py", "Python", 0, 0, 223, 0, 0, 0, 0, 0, 0, 396, 80, 699
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__about__.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 3, 6, 27
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__init__.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 3, 3, 26
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\packaging\_manylinux.py", "Python", 0, 0, 196, 0, 0, 0, 0, 0, 0, 68, 38, 302
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\packaging\_musllinux.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 32, 20, 137
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\packaging\_structures.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 3, 23, 62
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\packaging\markers.py", "Python", 0, 0, 208, 0, 0, 0, 0, 0, 0, 25, 72, 305
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\packaging\requirements.py", "Python", 0, 0, 97, 0, 0, 0, 0, 0, 0, 18, 32, 147
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py", "Python", 0, 0, 387, 0, 0, 0, 0, 0, 0, 263, 153, 803
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\packaging\tags.py", "Python", 0, 0, 308, 0, 0, 0, 0, 0, 0, 103, 77, 488
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\packaging\utils.py", "Python", 0, 0, 81, 0, 0, 0, 0, 0, 0, 26, 30, 137
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\packaging\version.py", "Python", 0, 0, 294, 0, 0, 0, 0, 0, 0, 98, 113, 505
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__init__.py", "Python", 0, 0, 222, 0, 0, 0, 0, 0, 0, 95, 15, 332
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\actions.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 129, 27, 208
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\common.py", "Python", 0, 0, 153, 0, 0, 0, 0, 0, 0, 236, 36, 425
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\core.py", "Python", 0, 0, 3319, 0, 0, 0, 0, 0, 0, 1883, 611, 5813
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\diagram\__init__.py", "Python", 0, 0, 380, 0, 0, 0, 0, 0, 0, 151, 81, 612
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\exceptions.py", "Python", 0, 0, 120, 0, 0, 0, 0, 0, 0, 108, 40, 268
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\helpers.py", "Python", 0, 0, 506, 0, 0, 0, 0, 0, 0, 483, 95, 1084
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\results.py", "Python", 0, 0, 388, 0, 0, 0, 0, 0, 0, 305, 68, 761
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\testing.py", "Python", 0, 0, 222, 0, 0, 0, 0, 0, 0, 75, 35, 332
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\unicode.py", "Python", 0, 0, 264, 0, 0, 0, 0, 0, 0, 29, 40, 333
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\util.py", "Python", 0, 0, 154, 0, 0, 0, 0, 0, 0, 35, 47, 236
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\zipp.py", "Python", 0, 0, 133, 0, 0, 0, 0, 0, 0, 146, 51, 330
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\extern\__init__.py", "Python", 0, 0, 49, 0, 0, 0, 0, 0, 0, 15, 13, 77
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\__init__.py", "Python", 0, 0, 111, 0, 0, 0, 0, 0, 0, 36, 43, 190
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_deprecation_warning.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 8
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\__init__.py", "Python", 0, 0, 7, 0, 0, 0, 0, 0, 0, 13, 5, 25
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\_collections.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 33, 8, 57
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\_functools.py", "Python", 0, 0, 7, 0, 0, 0, 0, 0, 0, 9, 5, 21
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\_macos_compat.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 5, 13
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\_msvccompiler.py", "Python", 0, 0, 413, 0, 0, 0, 0, 0, 0, 92, 87, 592
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\archive_util.py", "Python", 0, 0, 180, 0, 0, 0, 0, 0, 0, 57, 44, 281
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\bcppcompiler.py", "Python", 0, 0, 253, 0, 0, 0, 0, 0, 0, 86, 60, 399
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\ccompiler.py", "Python", 0, 0, 585, 0, 0, 0, 0, 0, 0, 482, 127, 1194
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\cmd.py", "Python", 0, 0, 201, 0, 0, 0, 0, 0, 0, 181, 53, 435
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\__init__.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 10, 2, 33
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\_framework_compat.py", "Python", 0, 0, 35, 0, 0, 0, 0, 0, 0, 10, 11, 56
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\bdist.py", "Python", 0, 0, 113, 0, 0, 0, 0, 0, 0, 19, 24, 156
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\bdist_dumb.py", "Python", 0, 0, 116, 0, 0, 0, 0, 0, 0, 8, 19, 143
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\bdist_msi.py", "Python", 0, 0, 906, 0, 0, 0, 0, 0, 0, 127, 82, 1115
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\bdist_rpm.py", "Python", 0, 0, 467, 0, 0, 0, 0, 0, 0, 67, 74, 608
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\bdist_wininst.py", "Python", 0, 0, 302, 0, 0, 0, 0, 0, 0, 65, 52, 419
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\build.py", "Python", 0, 0, 101, 0, 0, 0, 0, 0, 0, 25, 27, 153
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\build_clib.py", "Python", 0, 0, 129, 0, 0, 0, 0, 0, 0, 41, 39, 209
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\build_ext.py", "Python", 0, 0, 482, 0, 0, 0, 0, 0, 0, 196, 103, 781
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\build_py.py", "Python", 0, 0, 255, 0, 0, 0, 0, 0, 0, 99, 55, 409
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\build_scripts.py", "Python", 0, 0, 122, 0, 0, 0, 0, 0, 0, 25, 27, 174
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\check.py", "Python", 0, 0, 108, 0, 0, 0, 0, 0, 0, 24, 22, 154
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\clean.py", "Python", 0, 0, 56, 0, 0, 0, 0, 0, 0, 9, 12, 77
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\config.py", "Python", 0, 0, 239, 0, 0, 0, 0, 0, 0, 87, 51, 377
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\install.py", "Python", 0, 0, 523, 0, 0, 0, 0, 0, 0, 166, 123, 812
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\install_data.py", "Python", 0, 0, 60, 0, 0, 0, 0, 0, 0, 11, 14, 85
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\install_egg_info.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 25, 19, 88
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\install_headers.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 5, 13, 46
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\install_lib.py", "Python", 0, 0, 150, 0, 0, 0, 0, 0, 0, 49, 40, 239
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\install_scripts.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 7, 13, 62
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\py37compat.py", "Python", 0, 0, 19, 0, 0, 0, 0, 0, 0, 4, 9, 32
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\register.py", "Python", 0, 0, 261, 0, 0, 0, 0, 0, 0, 25, 34, 320
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\sdist.py", "Python", 0, 0, 338, 0, 0, 0, 0, 0, 0, 122, 72, 532
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\command\upload.py", "Python", 0, 0, 151, 0, 0, 0, 0, 0, 0, 28, 27, 206
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\config.py", "Python", 0, 0, 91, 0, 0, 0, 0, 0, 0, 29, 20, 140
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\core.py", "Python", 0, 0, 139, 0, 0, 0, 0, 0, 0, 105, 40, 284
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\cygwinccompiler.py", "Python", 0, 0, 218, 0, 0, 0, 0, 0, 0, 138, 59, 415
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\debug.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 6
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\dep_util.py", "Python", 0, 0, 39, 0, 0, 0, 0, 0, 0, 36, 22, 97
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\dir_util.py", "Python", 0, 0, 137, 0, 0, 0, 0, 0, 0, 68, 35, 240
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\dist.py", "Python", 0, 0, 748, 0, 0, 0, 0, 0, 0, 347, 192, 1287
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\errors.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 48, 50, 128
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\extension.py", "Python", 0, 0, 130, 0, 0, 0, 0, 0, 0, 95, 24, 249
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\fancy_getopt.py", "Python", 0, 0, 254, 0, 0, 0, 0, 0, 0, 144, 71, 469
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\file_util.py", "Python", 0, 0, 148, 0, 0, 0, 0, 0, 0, 63, 35, 246
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\filelist.py", "Python", 0, 0, 213, 0, 0, 0, 0, 0, 0, 105, 54, 372
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\log.py", "Python", 0, 0, 56, 0, 0, 0, 0, 0, 0, 5, 20, 81
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\msvc9compiler.py", "Python", 0, 0, 571, 0, 0, 0, 0, 0, 0, 151, 99, 821
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\msvccompiler.py", "Python", 0, 0, 490, 0, 0, 0, 0, 0, 0, 109, 85, 684
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\py38compat.py", "Python", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\py39compat.py", "Python", 0, 0, 11, 0, 0, 0, 0, 0, 0, 6, 6, 23
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\spawn.py", "Python", 0, 0, 56, 0, 0, 0, 0, 0, 0, 34, 18, 108
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\sysconfig.py", "Python", 0, 0, 316, 0, 0, 0, 0, 0, 0, 146, 88, 550
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\text_file.py", "Python", 0, 0, 120, 0, 0, 0, 0, 0, 0, 134, 34, 288
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\unixccompiler.py", "Python", 0, 0, 203, 0, 0, 0, 0, 0, 0, 135, 45, 383
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\util.py", "Python", 0, 0, 260, 0, 0, 0, 0, 0, 0, 171, 90, 521
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\version.py", "Python", 0, 0, 126, 0, 0, 0, 0, 0, 0, 185, 48, 359
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_distutils\versionpredicate.py", "Python", 0, 0, 69, 0, 0, 0, 0, 0, 0, 89, 18, 176
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_entry_points.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 23, 21, 87
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_imp.py", "Python", 0, 0, 61, 0, 0, 0, 0, 0, 0, 5, 17, 83
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_importlib.py", "Python", 0, 0, 33, 0, 0, 0, 0, 0, 0, 6, 9, 48
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_itertools.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 11, 3, 24
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_path.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 3, 8
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_reqs.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 8, 6, 20
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\__init__.py", "Python", 0, 0, 515, 0, 0, 0, 0, 0, 0, 363, 170, 1048
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_adapters.py", "Python", 0, 0, 49, 0, 0, 0, 0, 0, 0, 8, 12, 69
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_collections.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 14, 7, 31
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_compat.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 29, 17, 72
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_functools.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 78, 10, 105
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_itertools.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 43, 7, 74
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_meta.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 9, 16, 49
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_text.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 60, 14, 100
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\__init__.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 6, 37
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\_adapters.py", "Python", 0, 0, 97, 0, 0, 0, 0, 0, 0, 29, 45, 171
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\_common.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 33, 20, 105
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\_compat.py", "Python", 0, 0, 57, 0, 0, 0, 0, 0, 0, 20, 22, 99
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\_itertools.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 3, 5, 36
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\_legacy.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 31, 23, 122
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\abc.py", "Python", 0, 0, 49, 0, 0, 0, 0, 0, 0, 63, 26, 138
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\readers.py", "Python", 0, 0, 72, 0, 0, 0, 0, 0, 0, 20, 31, 123
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\simple.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 37, 28, 117
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\jaraco\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\jaraco\context.py", "Python", 0, 0, 89, 0, 0, 0, 0, 0, 0, 96, 29, 214
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\jaraco\functools.py", "Python", 0, 0, 153, 0, 0, 0, 0, 0, 0, 299, 74, 526
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\jaraco\text\__init__.py", "Python", 0, 0, 168, 0, 0, 0, 0, 0, 0, 347, 85, 600
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\more_itertools\__init__.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\more_itertools\more.py", "Python", 0, 0, 1413, 0, 0, 0, 0, 0, 0, 2016, 396, 3825
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\more_itertools\recipes.py", "Python", 0, 0, 195, 0, 0, 0, 0, 0, 0, 355, 71, 621
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\ordered_set.py", "Python", 0, 0, 159, 0, 0, 0, 0, 0, 0, 292, 38, 489
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\packaging\__about__.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 3, 6, 27
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\packaging\__init__.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 3, 3, 26
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\packaging\_manylinux.py", "Python", 0, 0, 196, 0, 0, 0, 0, 0, 0, 68, 38, 302
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\packaging\_musllinux.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 32, 20, 137
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\packaging\_structures.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 3, 23, 62
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\packaging\markers.py", "Python", 0, 0, 208, 0, 0, 0, 0, 0, 0, 25, 72, 305
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\packaging\requirements.py", "Python", 0, 0, 97, 0, 0, 0, 0, 0, 0, 18, 32, 147
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\packaging\specifiers.py", "Python", 0, 0, 387, 0, 0, 0, 0, 0, 0, 263, 153, 803
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\packaging\tags.py", "Python", 0, 0, 308, 0, 0, 0, 0, 0, 0, 103, 77, 488
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\packaging\utils.py", "Python", 0, 0, 81, 0, 0, 0, 0, 0, 0, 26, 30, 137
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\packaging\version.py", "Python", 0, 0, 294, 0, 0, 0, 0, 0, 0, 98, 113, 505
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__init__.py", "Python", 0, 0, 222, 0, 0, 0, 0, 0, 0, 95, 15, 332
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\setuptools\_vendor\pyparsing\actions.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 129, 27, 208
